Ischnochiton winckworthi	Ischnochiton (Ischnochiton) winckworthi
Leucauge brevitibialis	Leucauge brevitibialis
Hypena orhtogramma	Hypena orhtogramma
Gymnochilus	Gymnochilus
Lesser Frigatebird	Fregata ariel
Gregorio Fontana	Gregorio Fontana
Hendecourt-lès-Ransart	Hendecourt-lès-Ransart
Senecio sylvaticus	Senecio sylvaticus
Cylinder-head-sector	Cylinder-head-sector
George Shaffer	George Shaffer
Orconectes immunis	Orconectes immunis
Morrin Centre	Centro Morrin
Zawiya District	Zauiya
Lasconotus knulli	Lasconotus knulli
Ken Maginnis	Ken Maginnis
Masahiro Hamazaki	Masahiro Hamazaki
Tipula (Acutipula) oncerodes	Tipula (Acutipula) oncerodes
Laupala kona	Laupala kona
Asbecesta usambarica	Asbecesta usambarica
Izé	Izé
Michael Raven	Michael Raven
Vanja Ejdus	Vanja Ejdus
Ann Jannetta	Ann Jannetta
Erik Hort	Erik Hort
Ochrosia fatuhivensis	Ochrosia fatuhivensis
Armed Forces of Ukraine	Fuerzas Armadas de Ucrania
Visor om slutet	Visor om Slutet
Jim Meffert	Jim Meffert
Ruud Luchtenveld	Ruud Luchtenveld
Longimactra	Longimactra
Luzon shrew	Crocidura grayi
Team Wiesenhof-Felt	Team Wiesenhof
New Franklin	New Franklin
Alzate Brianza	Alzate Brianza
Acanthathous mexicanus	Acanthathous mexicanus
Mary Barr Clay	Mary Barr Clay
Jose Luis Martinez Calzada	Jose Luis Martinez Calzada
Iskra Babich	Iskra Babich
Aphelia finita	Aphelia finita
Keith E. House	Keith E. House
Diving at the 2011 Pan American Games	Anexo:Clavados en los Juegos Panamericanos de 2011
Haddie Gill	Haddie Gill
Singularity Software	Singularity Software
Kaoru Ikeya	Kaoru Ikeya
1954 FIFA World Cup qualification	Clasificación para la Copa Mundial de Fútbol de 1954
Isotopes of chromium	Anexo:Isótopos de cromo
John Quilliam	John Quilliam
David Álvarez	David Álvarez
Nedyalko Hubenov	Nedyalko Hubenov
Virtual Diva	Virtual diva
Teucholabis (Teucholabis) megaphallus	Teucholabis (Teucholabis) megaphallus
Humphrey with the Beard	Humphrey with the Beard
Jefferson Township, Huntington County, Indiana	Municipio de Jefferson
Freddie Highmore	Freddie Highmore
Mykola Avilov	Mykola Avilov
Lesticus drescheri	Lesticus drescheri
Arrestin beta 1	Arrestina beta 1
Pierre-André Boutin	Pierre-André Boutin
Leuciscinae	Leuciscinae
Miren Izaskun Landaida Larizgoitia	Miren Izaskun Landaida Larizgoitia
Goniodiscaster scaber	Goniodiscaster scaber
Doniphan, Nebraska	Doniphan
Gyroporus brunneofloccosus	Gyroporus brunneofloccosus
Laplace number	Número de Laplace
Cory Underwood	Cory Underwood
James Kitts	James Kitts
Nellieburg, Mississippi	Nellieburg
John Terry	John Terry
Jean Paul Vuillemin	Paul Vuillemin
Dublin	Dublin
Viliamu Sekifu	Viliamu Sekifu
Gilley	Gilley
George Carew, 1st Earl of Totnes	George Carew
Alarmel Valli	Alarmel Valli
Achille Vertunni	Achille Vertunni
Ruagea	Ruagea
Risiocnemis incisa	Risiocnemis incisa
Michał Milowicz	Michał Milowicz
James Cecil, 4th Earl of Salisbury	James Cecil, 4th Earl of Salisbury
Yumi Kakazu	Yumi Kakazu
George Edwin King	George Edwin King
Anthony of Padua	Antonio de Padua
Tekken	Tekken
Richard Haig	Richard Haig
Trichotichnus	Trichotichnus
Freak Show	Freak Show
Francis Bebey	Francis Bebey
Nitchō	Nitcho
Briony Williams	Briony Williams
Igor Zazulin	Igor Zazulin
Vigia	Vigia
James Walsh	James Walsh
Marc-Antoine Charpentier	Marc-Antoine Charpentier
Daniel Ischdonat	Daniel Ischdonat
Kurt Petersen	Kurt Petersen
Hermann Fellner	Hermann Fellner
Holly Weston	Holly Weston
Amphiura princeps	Amphiura princeps
Camino Tassajara, California	Camino Tassajara
Pittsburgh Piranhas	Pittsburgh Piranhas
Eraserhead	Eraserhead
Giuseppe Arcidiacono	Giuseppe Arcidiacono
Mystus tengara	Mystus tengara
Crepidodera digna	Crepidodera digna
Encarsia perplexa	Encarsia perplexa
William T. Coleman III	William T. Coleman III
Ptolemy of Aloros	Ptolomeo de Aloros
Ministério Público	Ministério Público
Bletilla ochracea	Bletilla ochracea
Hexatoma (Eriocera) moriokana	Hexatoma (Eriocera) moriokana
Mark Lillis	Mark Lillis
My Little Pony: Twilight Sparkle, Teacher for a Day	My Little Pony: Twilight Sparkle, Teacher for a Day
Eulaelaps	Eulaelaps
Aleuria	Aleuria
HD 85390 b	HD 85390 b
Taylor Wilson	Taylor Wilson
Tom Tellefsen	Tom Tellefsen
Orthonops zebra	Orthonops zebra
Aplassoderinus zairicus	Aplassoderinus zairicus
infraspecific name	taxón infraespecífico
Riedelella gibsoni	Riedelella gibsoni
Logic of class	Lógica de clases
Falsomordellistena bruneiensis	Falsomordellistena bruneiensis
Bagheria	Bagheria
Rolls-Royce Kestrel IIS	Rolls-Royce Kestrel IIS
Bernard Pollard	Bernard Pollard
Bakersfield Brigade	Bakersfield Brigade
Barbara Stamm	Barbara Stamm
Rusty Hamer	Rusty Hamer
Henrique (footballer born 1981)	Henrique
Telson elongatus	Telson elongatus
Laotris rupestris	Laotris rupestris
Mitra glaphyria	Mitra glaphyria
Atelopus sonsonensis	Atelopus sonsonensis
Euxoa medialis	Euxoa medialis
Straight photography	Fotografía directa
Volkswagen Golf Mk4	Volkswagen Golf IV
Anaxibia	Anaxibia (animal)
Cosmosoma leuconoton	Cosmosoma leuconoton
Calomicrus discicollis	Calomicrus discicollis
Entoloma euchroum	Entoloma euchroum
Reducing sugar	Azúcar reductor
Sam Harper	Sam Harper
Caelostomus ghesquierei	Caelostomus ghesquierei
Achi Brandt	Achi Brandt
Myrmecoptinus lineatopunctatus	Myrmecoptinus lineatopunctatus
Datto Vaman Potdar	Datto Vaman Potdar
Thomas Huang	Thomas Huang
John Fogarty	John Fogarty
Max Amann	Max Amann
Booker T. & the M.G.'s	Booker T. & the M.G.'s
Leptaroa fulvicolora	Leptaroa fulvicolora
Standard Basque	Euskera batúa
Merremia	Merremia
Monica Lucas Freire	Monica Lucas Freire
Giovanni Pastrone	Giovanni Pastrone
Thymus guberlinensis	Thymus guberlinensis
Rick Derksen	Rick Derksen
7189 Kuniko	(7189) Kuniko
Vantanea magdalenensis	Vantanea magdalenensis
Martin Laamers	Martin Laamers
Hoffmannia modesta	Hoffmannia modesta
Myrmeleonostenus longipetiolatus	Myrmeleonostenus longipetiolatus
Ckm wz.30	Ckm wz.30
Africactenus fernandensis	Africactenus fernandensis
Modisimus concolor	Modisimus concolor
Vladislav Ovsyannikov	Vladislav Ovsyannikov
Governor of Coahuila	Anexo:Gobernantes de Coahuila
Transylvanian Hound	Sabueso de Transilvania
Jose Ramírez	Jose Ramírez
Mya	Mya
Mstislav III of Kiev	Mstislav III of Kiev
Scelida flaviceps	Scelida flaviceps
John Ernsting	John Ernsting
Robert Harley	Robert Harley
Edward Sheffield Bartholomew	Edward Sheffield Bartholomew
Carol Anne O'Marie	Carol Anne O'Marie
biochemistry	bioquímica
Andrena variabilis	Andrena variabilis
Dimeracris prasina	Dimeracris prasina
Mike Heitler	Mike Heitler
Ahmad Parsa	Ahmed Parsa
Leroy Rosenior	Leroy Rosenior
Toni Järvinen	Toni Järvinen
Monolepta epistomalis	Monolepta epistomalis
Uc de la Bacalaria	Uc de la Bacalaria
Leslie Scott	Leslie Scott
Beyla	Beyla
Ficus dammaropsis	Ficus dammaropsis
Ernie Wheelwright	Ernie Wheelwright
Stenoplastis carderi	Stenoplastis carderi
Tachygyna tuoba	Tachygyna tuoba
Michael Leshing	Michael Leshing
Lauren Young	Lauren Young
Oswald Spengler	Oswald Spengler
G. Harry Stine	G. Harry Stine
Ma Junwu	Ma Junwu
Graham Stack	Graham Stack
Nuyts Archipelago	Nuyts
Atmospheric beast	Bestia atmosférica
Anna Calder-Marshall	Anna Calder-Marshall
Theodor Mommsen	Theodor Mommsen
Ahti Pekkala	Ahti Pekkala
Lasiochalcidia	Lasiochalcidia
Chiranthodendron	Chiranthodendron pentadactylon
Speroni	Speroni
John Milton Miller	John Milton Miller
Eocuma	Eocuma
Kris Meeke	Kris Meeke
Medroxyprogesterone acetate	17-acetato de medroxiprogesterona
Rex Ingram	Rex Ingram
Brookfield Center, Ohio	Brookfield Center
Ambilight	Ambilight
1996 Australian Open	Abierto de Australia 1996
Megasporaceae	Megasporaceae
Cordel Jack	Cordel Jack
Thomas Erskine Wardle	Thomas Erskine Wardle
Lu Wunsch-Rolshoven	Lu Wunsch-Rolshoven
carbene	Carbeno
Bryotropha pallorella	Bryotropha pallorella
Notiophygus fulvus	Notiophygus fulvus
Sol Rosenberg	Sol Rosenberg
All About the Benjamins	All About the Benjamins
Florea Ispir	Florea Ispir
Luccan pound	Lira luquesa
Charles Turner	Charles Turner
Pavel Kravtsov	Pavel Kravtsov
Rebirth	Renacimiento
William Still	William Still
Saint-Alexis	Saint-Alexis
Mohammad Mehdi Elhaei	Mohammad Mehdi Elhaei
Papilio dialis	Papilio dialis
Dane Whitehouse	Dane Whitehouse
Abigail Reynolds	Abigail Reynolds
Pierre Caliste Landry	Pierre Caliste Landry
Anthophora mucoriventris	Anthophora mucoriventris
Secret Journey	Secret Journey
Pigeon, Michigan	Pigeon
George Huddesford	George Huddesford
Orbest	Orbest
Charlie Spedding	Charlie Spedding
Helen Shaw	Helen Shaw
Allozelotes dianshi	Allozelotes dianshi
Harold Bartrum Osmond	Harold Bartrum Osmond
Ravenna	Rávena
Robert Karvelas	Robert Karvelas
Laura Van Gilder	Laura Van Gilder
Moyuta	Moyuta
Châlons-en-Champagne	Châlons-en-Champagne
Nicholas Addlery	Nicholas Addlery
Carlos Carrillo	Carlos Carrillo
John Carter	John Carter
Sergei Galmakov	Sergei Galmakov
Glipa angustilineata	Glipa angustilineata
Charles Rycroft	Charles Rycroft
Chalcosoma chiron	Chalcosoma chiron
Trond Henriksen	Trond Henriksen
Deltapark Neeltje Jans	Deltapark Neeltje Jans
Tréauville	Tréauville
Cho Woo-Seok	Cho Woo-Seok
Afrotarus scotti	Afrotarus scotti
Rodrigo de Silva Mendoza y Sarmiento	Rodrigo de Silva Mendoza y Sarmiento
Jan Both	Jan Both
Speckle-fronted Weaver	Sporopipes frontalis
Robert, Count of Burgundy	Roberto, Conde de Borgoña
Karl Bull	Karl Sigwald Johannes Bull
Ed Barker	Ed Barker
Edna May	Edna May
6712 Hornstein	(6712) Hornstein
Simone Thomaschinski	Simone Thomaschinski
Loryma callos	Loryma callos
Pale-legged Leaf Warbler	Phylloscopus tenellipes
Opsaridium leleupi	Opsaridium leleupi
Giovanni Barrella	Giovanni Barrella
Gaston Doumergue	Gaston Doumergue
Alex Lawler	Alex Lawler
Wikipedia:Selected anniversaries/January 5	Plantilla:Efemérides - 5 de enero
Ictinogomphus dobsoni	Ictinogomphus dobsoni
Didemnum scopi	Didemnum scopi
Aoplus melanisticus	Aoplus melanisticus
Vidas Opostas	Vidas Opostas
Bicarinibracon tricarinatus	Bicarinibracon tricarinatus
IL	IL Transport Protocol
IBM 3270	IBM 3270
Phil Nevin	Phil Nevin
Joseph McGrath	Joseph McGrath
Thembile Kanono	Thembile Kanono
Hemigrammus newboldi	Hemigrammus newboldi
Anna Magdalene of Hanau	Anna Magdalene of Hanau
Governor of Guanajuato	Anexo:Gobernantes de Guanajuato
Portal:Burkina Faso	Portal:Burkina Faso
Tommy Puett	Tommy Puett
Protium attenuatum	Protium attenuatum
Robin Levitt	Robin Levitt
Robin Gross	Robin Gross
Journal of Bryology	Journal of Bryology
Hush… Hush, Sweet Charlotte	Hush… Hush, Sweet Charlotte
Polygonum hydropiperoides	Polygonum hydropiper
La nature des lois physiques	La nature des lois physiques
Mercado Alternativo Bursátil	Mercado Alternativo Bursátil
Carl Kölling	Carl Kölling
Collin Abranches	Collin Abranches
Jack Birney	Jack Birney
Lauren Woolstencroft	Lauren Woolstencroft
David Gibson	David Gibson
Machimus tessellatus	Machimus tessellatus
Kari Tapio	Kari Tapio
2010 Prime Cup Aberto de São Paulo – Doubles	Aberto de São Paulo 2010
Order of Sikatuna	Orden de Sikatuna
Pedro Cubero	Pedro Cubero
Josep Sánchez Gavilán	Pep Sánchez
Teinopodagrion chinichaysuyum	Teinopodagrion chinichaysuyum
Trifolium dubium	Trifolium dubium
Heitham Al-Sayed	Heitham Al-Sayed
Gynoxys miniphylla	Gynoxys miniphylla
Pieterfaurea unilobata	Pieterfaurea unilobata
Alfred James McClatchie	Alfred James McClatchie
Nesle-la-Reposte	Nesle-la-Reposte
William A. Mueller	William A. Mueller
Alkis Dimitris	Alkis Dimitris
Pareuptychia ocirrhoe	Pareuptychia ocirrhoe
osmiridium	osmiridio
Indinvolvulus pustulatus	Indinvolvulus pustulatus
Hexabothrium canicula	Hexabothrium canicula
Jimmy Cozier	Jimmy Cozier
Larentia berberina	Larentia berberina
Dicranomyia (Dicranomyia) lethe	Dicranomyia (Dicranomyia) lethe
Halvdan Wexelsen Freihow	Halvdan Wexelsen Freihow
Garnet Mimms	Garnet Mimms
Julius Westheimer	Julius Westheimer
Ximénès Doudan	Ximénès Doudan
Thomisus madagascariensis	Thomisus madagascariensis
Jake Dancy	Jake Dancy
Sheng Xuanhuai	Sheng Xuanhuai
Daniel Karlovich Herbel	Daniel Karlovich Herbel
Michel Ocelot	Michel Ocelot
Luis Martínez Villicaña	Luis Martínez Villicaña
Agiommatus pantanus	Agiommatus pantanus
Pore, Casanare	Pore
H. B. Barnum	H. B. Barnum
Arkadi Halperin	Arkadi Halperin
Anaides vartorellii	Anaides vartorellii
Zebrias altipinnis	Zebrias altipinnis
Pallid Atlantic Tree-rat	Phyllomys lamarum
San José Iturbide	San José Iturbide
Fernandão	Fernandão
Parkdale, Oregon	Parkdale
Madlyn Rhue	Madlyn Rhue
3rd Golden Raspberry Awards	Anexo:Premios Golden Raspberry 1982
Western school whiting	Sillago vittata
geocentric model	Teoría geocéntrica
James Burrough	James Burrough
Iguanodectes purusii	Iguanodectes purusii
John Hoberman	John Hoberman
Second International	Segunda Internacional
Ulysse-Janvier Robillard	Ulysse-Janvier Robillard
Carla Bozulich	Carla Bozulich
Leptocerus datrayukta	Leptocerus datrayukta
Another Animal	Another Animal
Henri Louis Frédéric de Saussure	Henri Louis Frédéric de Saussure
James Hamilton, 2nd Earl of Abercorn	James Hamilton, 2nd Earl of Abercorn
Ballon	Ballon
Viorica Ursuleac	Viorica Ursuleac
Grantia arctica	Grantia arctica
Entoloma romagnesii	Entoloma romagnesii
James Harris	James Harris
Jacques Neirynck	Jacques Neirynck
Benthopecten munidae	Benthopecten munidae
Navajos River	Río Navajos
Stephen Paisley	Stephen Paisley
Leptomastix sylvae	Leptomastix sylvae
Malcolm Bruce	Malcolm Bruce
Huw Garmon	Huw Garmon
Igor Savchenko	Igor Savchenko
Parabolic microphone	Micrófono parabólico
Icon for Hire	Icon For Hire
acocil	Cambarellus montezumae
Jehoram	Joram
Mesh	Mesh
Edward J. Miers	Edward J. Miers
John Hendra	John Hendra
Agonita picea	Agonita picea
Richard Gaffin	Richard Gaffin
Jesper Strömblad	Jesper Strömblad
Nebrioporus walkeri	Nebrioporus walkeri
Gaspar Fagel	Gaspar Fagel
Cereus stellatus	Cereus stellatus
Thallarcha eremicola	Thallarcha eremicola
Frederick Berger	Frederick Berger
Afrânio Coutinho	Afrânio Coutinho
1990 Japanese Grand Prix	Gran Premio de Japón de 1990
Anselmo	Anselmo
Brickfielder	Brickfield
Ezra Moseley	Ezra Moseley
Viola pedata	Viola pedata
Mordella ruficauda	Mordella ruficauda
Filograna implexa	Filograna implexa
Amanda Overmyer	Amanda Overmyer
Vanonus balteatus	Vanonus balteatus
Annping Chin	Annping Chin
Antoine Meyer	frances
Mesocnemis tisi	Mesocnemis tisi
Acaulospora cavernata	Acaulospora cavernata
Oversight	Wikipedia:Supresión de ediciones
6 Lyncis	6 Lyncis
Martin Boykan	Martin Boykan
Diego Klimowicz	Diego Klimowicz
Jorge Ampuero	Jorge Ampuero
Clarias sauteri	Clarias sauteri
William Frederick Collings	William Frederick Collings
Tolbaños de Arriba	Tolbaños de Arriba
Michal Levin	Michal Levin
Canton of Saintes-Maries-de-la-Mer	Cantón de Saintes-Maries-de-la-Mer
Olga Jackowska	Olga Jackowska
Citheronia regalis	Citheronia regalis
neon sign	rótulo de neón
Green Island	Isla Verde
Hyphodontia serpentiformis	Hyphodontia serpentiformis
Teucholabis (Teucholabis) diversipes	Teucholabis (Teucholabis) diversipes
Ōbu	Ōbu (Aichi)
Courteix	Courteix
Kina Grannis	Kina Grannis
Poecilia mexicana	Poecilia mexicana
Rafael Schmitz	Rafael Schmitz
Gabrielle Léger	Gabrielle Léger
Pierre Coquelin de Lisle	Pierre Coquelin de Lisle
Strozza	Strozza
Minyedeippa	Minyedeippa
Joel Douglas Hubbard	Joel Douglas Hubbard
Paul Geleff	Paul Geleff
Etrema elegans	Etrema elegans
Jean Deza	Jean Deza
Castiglione in Teverina	Castiglione in Teverina
San Marino in the Eurovision Song Contest 2008	San Marino en el Festival de la Canción de Eurovisión 2008
Diplommatina ringens	Diplommatina ringens
Xenarchus	Xenarchus
Blastospora smilacis	Blastospora smilacis
Terra Mítica	Terra Mítica
Ed Esber	Ed Esber
China paper	papel de China
Dima martensi	Dima martensi
2009 flu pandemic in Canada	Pandemia de gripe A (H1N1) de 2009-2010 en Canadá
263	263
Charles Frédéric Dubois	Charles Frédéric Dubois
NGC 3576	NGC 3584
Lawrence County	Condado de Lawrence
beauty	belleza
History of the transistor	Historia del transistor
Werner Schachten	Werner Schachten
Marina Orlova	Marina Orlova
2013 Levene Gouldin & Thompson Tennis Challenger – Doubles	Anexo:Challenger de Binghamton 2013 (dobles masculino)
Nephtys squamosa	Nephtys squamosa
Labotas	Làbotes
Alfonso Brescia	Alfonso Brescia
Campimoptilum kuntzei	Campimoptilum kuntzei
Gulstan Ropert	Gulstan Ropert
David Gaspar Corchero	David Gaspar Corchero
Revanchism	Revanchismo
Baghdad Metro	Metro de Bagdad
Centre-du-Québec	Centre-du-Québec
Aphytis quadraspidioti	Aphytis quadraspidioti
Diego Guzmán de Haros	Diego de Guzmán y Haro
1994 US Open – Mixed Doubles	Anexo:Abierto de Estados Unidos 1994
Alys Robinson Stephens Performing Arts Center	Alys Stephens Center
Blinasaurus	Blinasaurus
Capuchin Sisters of Mother Rubatto	Hermanas Capuchinas de la Madre Rubatto
Bordertown	Bordertown
Hawick	Hawick
Antaea lichyi	Antaea lichyi
Glyphuroplata uniformis	Glyphuroplata uniformis
Servilia the Younger	Servília Menor
Haworthia nigra	Haworthia nigra
Lucanus wuyishanensis	Lucanus wuyishanensis
Lachanodes arborea	Lachanodes arborea
Mordella leucostigma	Mordella leucostigma
Alseodaphne hainanensis	Alseodaphne hainanensis
Günter Schubert	Günter Schubert
Coronel Cornejo	Coronel Cornejo
Starrcade	Starrcade
Alara of Nubia	Alara
Michael Kelly	Michael Kelly
Dave Kasper	Dave Kasper
Armstrong County	Condado de Armstrong
The Ego and Its Own	El único y su propiedad
Manuel Cardona	Manuel Cardona Castro
Robert Sacchi	Robert Sacchi
Guru Granth Sahib	Gurú Granth Sahib
Oncidium gardneri	Oncidium gardneri
Scopula mascula	Scopula mascula
Orange-breasted Waxbill	Amandava subflava
Carl Bechstein	Carl Bechstein
Uterine prolapse	Prolapso uterino
Jules Vuillemin	Jules Vuillemin
Holyrood Park	Parque de Holyrood
Eric Shirley	Eric Shirley
Edgar Hull	Edgar Hull
Francisco Rodríguez Galán	Francisco Rodríguez Galán
Deinvillers	Deinvillers
Mount Epomeo	Monte Epomeo
Mauricio Fernández Garza	Mauricio Fernández Garza
Robert Hamilton	Robert Hamilton
Thomas Everett	Thomas Everett
1067 Lunaria	(1067) Lunaria
Galician Literature Day	Día de las Letras Gallegas
Villa de San Antonio	Villa de San Antonio
Marvin Bell	Marvin Bell
Abrosius cyaneorufus	Abrosius cyaneorufus
Leptanthura chiltoni	Leptanthura chiltoni
Herqueville	Herqueville
Scott Hamilton	Scott Hamilton
Acropora humilis	Acropora humilis
Miguel Minhava	Miguel Minhava
10:30 P.M. Summer	10:30 P.M. Summer
Demetris Kizas	Demetris Kizas
Osvaldo Ríos	Osvaldo Ríos
William Julius Lowthian Plowden	William Julius Lowthian Plowden
boulevard Barbès	Bulevar Barbès
Hunter, New York	Hunter
Anoncopeucus	Anoncopeucus
Sir Richard Griffith, 1st Baronet	Sir Richard Griffith, 1st Baronet
Raman Subba Row	Raman Subba Row
Ardeutica pseudoteras	Ardeutica pseudoteras
Yvette Rachelle	Yvette Rachelle
Saint-Julien-du-Terroux	Saint-Julien-du-Terroux
Reinhold	Reinhold
Andrew George	Andrew George
Ariadna capensis	Ariadna capensis
Jeffrey C. Wynn	Jeffrey C. Wynn
Ski jumping at the 1972 Winter Olympics	Anexo:Salto en esquí en los Juegos Olímpicos de Sapporo 1972
Xyloperthella scutula	Xyloperthella scutula
Flag of East Timor	Bandera de Timor Oriental
Desdimelita microdentata	Desdimelita microdentata
Yvonne Bönisch	Yvonne Bönisch
Bairo	Bairo
FBC Melgar	Foot Ball Club Melgar
Leioproctus idiotropoptera	Leioproctus idiotropoptera
Thuja standishii	Thuja standishii
Culicia stellata	Culicia stellata
supercomputer	supercomputadora
Iwasaki Yanosuke	Iwasaki Yanosuke
Libertador Simón Bolívar Terminal	Estación Caracas Libertador Simón Bolívar
trisodium citrate	Citrato de sodio
Nándor Dáni	Nándor Dáni
Wei Jingsheng	Wei Jingsheng
Eric Anundsson	Erik Anundsson
Don Li	Don Li
Pseudorhipsalis ramulosa	Pseudorhipsalis ramulosa
René de Labarrière	René de Labarrière
Marian McDougall	Marian McDougall
J. Geils	J. Geils
Arboreti di Vallombrosa	Arboretos de Vallombrosa
McNeese State Cowboys and Cowgirls	McNeese State Cowboys
Memphis, Florida	Memphis
1998–99 First League of FR Yugoslavia	Primera División RF Yugoslavia 1998/99
Aaron Rose	Aaron Rose (artista)
Coosa rocksnail	Leptoxis showalterii
Matilde E. Moisant	Matilde E. Moisant
Georgios Sisinis	Georgios Sisinis
Klein four-group	Grupo de Klein
Lindsay, Nebraska	Lindsay
Concrete recycling	Reciclaje de cemento
Renée Vivien	Renée Vivien
Ethel, Lady Pearson	Ethel, Lady Pearson
Kurushima Michifusa	Kurushima Michifusa
Oizys	Oizís
Diplocirrus hirsutus	Diplocirrus hirsutus
Graphium hachei	Graphium hachei
Américo Gallego	Américo Gallego
Abraham Asscher	Abraham Asscher
Stenocercus sinesaccus	Stenocercus sinesaccus
String Duo No. 1	Dúo de cuerda n.º 1
2003 FIFA World Player of the Year	Jugador Mundial de la FIFA 2003
Kenneth Parkinson	Kenneth Parkinson
Vriesea	Vriesea
Micrasema microcephalum	Micrasema microcephalum
Cariboptila hispaniolica	Cariboptila hispaniolica
Instituto de Antropología e Historia	Instituto de Antropología e Historia de Guatemala
Dunkirk (town), New York	Dunkirk (pueblo)
Antonio de León y Gama	Antonio de León y Gama
Sicyonia penicillata	Sicyonia penicillata
George Eastman House	George Eastman House
Curry powder	Curry en polvo
Gynoplistia (Gynoplistia) arthuriana	Gynoplistia (Gynoplistia) arthuriana
Carl Frederik Bricka	Carl Frederik Bricka
Swanton, Nebraska	Swanton
Argis lar	Argis lar
Scopula stephanitis	Scopula stephanitis
Lathropus pubescens	Lathropus pubescens
2012 FIFA Ballon d'Or	Balón de Oro de la FIFA 2012
Buffy-headed marmoset	Callithrix flaviceps
Rome	Estación de Rome
Augusto Cabrita	Augusto Cabrita
Amegilla ochroleuca	Amegilla ochroleuca
Ficulle	Ficulle
Fannie Ellsworth Newberry	Fannie Ellsworth Newberry
Margaret Rutherford	Margaret Rutherford
Guido Fulst	Guido Fulst
Atractus franciscopaivai	Atractus franciscopaivai
8313 Christiansen	(8313) Christiansen
Jan Nowicki	Jan Nowicki
Fiasco	Fiasco
Ophiomusium valdiviae	Ophiomusium valdiviae
Johann Matthäus Bechstein	Johann Matthäus Bechstein
Abraham Marchant	Abraham Marchant
Tillandsia demissa	Tillandsia demissa
Roman Catholic Archbishop of Atlanta	Arzobispo de la Arquidiócesis de Atlanta
Sophie Joissains	Sophie Joissains
Tethya orphei	Tethya orphei
Gustav Wikheim	Gustav Wikheim
Claudia Church	Claudia Church
James Samuel	James Samuel
Nadezhda Krupskaya	Nadezhda Krúpskaya
Golf at the 1904 Summer Olympics	Anexo:Golf en los Juegos Olímpicos de San Luis 1904
Andrei Vladimirovich Lebedev	Andrei Vladimirovich Lebedev
Therapont of White Lake	Therapont of White Lake
Solor Archipelago	Archipiélago de Solor
Haliotrema hainanense	Haliotrema hainanense
Hypatopa styga	Hypatopa styga
Hemerocallis lilioasphodelus	Hemerocallis lilioasphodelus
Barbados	Barbados (banda)
Ratnavarma Heggade	Ratnavarma Heggade
Aglaopus gemmulosa	Aglaopus gemmulosa
Francisco de la O	Francisco de la O
Plebejus nicias	Aricia nicias
Jimmy Spinks	Jimmy Spinks
Eternal Fighter Zero	Eternal Fighter Zero
Heliosia micra	Heliosia micra
Chester Harvey Rowell	Chester Harvey Rowell
Torashi Shimazu	Torashi Shimazu
Herbier de la France	Herbier de la France
Elophos vittaria	Elophos vittaria
New Castle of Manzanares el Real	Castillo nuevo de Manzanares el Real
Xenosoma flaviceps	Xenosoma flaviceps
Niger stingray	Dasyatis garouaensis
Chris Hayes	Chris Hayes
Acanthamunnopsis longicornis	Acanthamunnopsis longicornis
Peter Clewes	Peter Clewes
Tedania turbinata	Tedania turbinata
Women's National Republican Club	Women's National Republican Club (Nueva York)
Arnold Odermatt	Arnold Odermatt
Thomas Orde-Lees	Thomas Orde-Lees
Villisca Axe Murders	Asesinatos de Villisca
Salt Creek Township, Mason County, Illinois	Municipio de Salt Creek (condado de Mason, Illinois)
George Nepia	George Nepia
Blue-capped Ifrit	Ifrita kowaldi
Mount Summit, Indiana	Mount Summit
San Miguel el Alto	San Miguel el Alto
Ishigakia maculata	Ishigakia maculata
Eleutherodactylus mnionaetes	Eleutherodactylus mnionaetes
Karel Gut	Karel Gut
Isola dei Pescatori	Isola dei Pescatori
Miu Nakamura	Miu Nakamura
Bacuma maculiventris	Bacuma maculiventris
McLeod gauge	Vacuómetro de McLeod
Ana Isabel Perez Lopez	Ana Isabel Perez Lopez
Reynard Motorsport	Reynard Motorsport
Reggie Schwarz	Reggie Schwarz
Austro	Austro
Chalkotheke	Calcoteca
Luis Terrazas	Luis Terrazas
Rolando Acosta	Rolando Acosta
Ar-Raqqah	Raqqa
Cirsium erisithales	Cirsium erisithales
Tetralonia labrosa	Tetralonia labrosa
Daniel Martín	Dani Martín Alexandre
Diego Ibarra Municipality	Municipio Diego Ibarra
S. Arasaratnam	S. Arasaratnam
Pasadena Independent School District	Distrito Escolar Independiente de Pasadena
Sonja Biserko	Sonja Biserko
Turner Catledge	Turner Catledge
Ottoman ironclad Feth-i Bülend	Clase Fethi Bulend
Acacia sibina	Acacia sibina
Theope discus	Theope discus
Netherlands Antilles at the Pan American Games	Antillas Neerlandesas en los Juegos Panamericanos
Nki National Park	Parque nacional de Nki
Prince Achille Murat	Achille Murat
Dendrocoelum angarense	Dendrocoelum angarense
Nikola Tesla	Nikola Tesla
Luigi Fagioli	Luigi Fagioli
Warren Weaver	Warren Weaver
Ateleopodiformes	Ateleopodiformes
Randy Colley	Randy Colley
Lindenbergia urticaefolia	Lindenbergia urticaefolia
Viktor Uzbek	Viktor Uzbek
Léon Rothier	Léon Rothier
Yau Lit	Yau Lit
Robert Madsen	Robert Madsen
Euphaedra (Gausapia) hastiri	Euphaedra (Gausapia) hastiri
Sergius IV	Sergio IV
Phrynocephalus lidskii	Phrynocephalus lidskii
